"StateFIPS","State","CountyFIPS","County","Year","Value","Data Comment","Heat Metric","Absolute Threshold"
"37","North Carolina","37185","Warren","2008","42","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37185","Warren","2009","33","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37185","Warren","2010","80","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37185","Warren","2011","81","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37185","Warren","2012","62","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37185","Warren","2013","25","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37185","Warren","2014","51","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37185","Warren","2015","43","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37185","Warren","2016","44","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37185","Warren","2017","34","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37185","Warren","2018","47","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37185","Warren","2019","52","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37185","Warren","2020","34","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37185","Warren","2021","33","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37187","Washington","2008","40","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37187","Washington","2009","46","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37187","Washington","2010","65","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37187","Washington","2011","66","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37187","Washington","2012","41","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37187","Washington","2013","20","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37187","Washington","2014","42","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37187","Washington","2015","40","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37187","Washington","2016","37","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37187","Washington","2017","17","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37187","Washington","2018","21","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37187","Washington","2019","43","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37187","Washington","2020","31","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37187","Washington","2021","22","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37189","Watauga","2008","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37189","Watauga","2009","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37189","Watauga","2010","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37189","Watauga","2011","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37189","Watauga","2012","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37189","Watauga","2013","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37189","Watauga","2014","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37189","Watauga","2015","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37189","Watauga","2016","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37189","Watauga","2017","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37189","Watauga","2018","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37189","Watauga","2019","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37189","Watauga","2020","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37189","Watauga","2021","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37191","Wayne","2008","41","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37191","Wayne","2009","79","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37191","Wayne","2010","84","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37191","Wayne","2011","79","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37191","Wayne","2012","49","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37191","Wayne","2013","12","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37191","Wayne","2014","50","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37191","Wayne","2015","42","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37191","Wayne","2016","49","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37191","Wayne","2017","26","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37191","Wayne","2018","31","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37191","Wayne","2019","60","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37191","Wayne","2020","35","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37191","Wayne","2021","28","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37193","Wilkes","2008","17","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37193","Wilkes","2009","1","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37193","Wilkes","2010","11","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37193","Wilkes","2011","31","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37193","Wilkes","2012","18","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37193","Wilkes","2013","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37193","Wilkes","2014","1","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37193","Wilkes","2015","8","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37193","Wilkes","2016","5","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37193","Wilkes","2017","1","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37193","Wilkes","2018","3","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37193","Wilkes","2019","1","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37193","Wilkes","2020","1","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37193","Wilkes","2021","3","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37195","Wilson","2008","44","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37195","Wilson","2009","64","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37195","Wilson","2010","83","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37195","Wilson","2011","78","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37195","Wilson","2012","54","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37195","Wilson","2013","21","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37195","Wilson","2014","51","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37195","Wilson","2015","53","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37195","Wilson","2016","50","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37195","Wilson","2017","30","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37195","Wilson","2018","40","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37195","Wilson","2019","57","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37195","Wilson","2020","34","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37195","Wilson","2021","31","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37197","Yadkin","2008","34","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37197","Yadkin","2009","14","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37197","Yadkin","2010","40","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37197","Yadkin","2011","62","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37197","Yadkin","2012","46","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37197","Yadkin","2013","5","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37197","Yadkin","2014","19","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37197","Yadkin","2015","50","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37197","Yadkin","2016","38","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37197","Yadkin","2017","15","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37197","Yadkin","2018","28","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37197","Yadkin","2019","21","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37197","Yadkin","2020","12","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37197","Yadkin","2021","20","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37199","Yancey","2008","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37199","Yancey","2009","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37199","Yancey","2010","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37199","Yancey","2011","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37199","Yancey","2012","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37199","Yancey","2013","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37199","Yancey","2014","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37199","Yancey","2015","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37199","Yancey","2016","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37199","Yancey","2017","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37199","Yancey","2018","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37199","Yancey","2019","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37199","Yancey","2020","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
